# left	right	top	bottom	big	small	red	green	blue	purple	black	white	cube	sphere	cylinder	cone
0.06109979633	0.06069246436	0.06191446029	0.06354378819	0.1250509165	0.1217922607	0.04480651731	0.04847250509	0.04358452138	0.03869653768	0.04236252546	0.04602851324	0.0566191446	0.06272912424	0.06191446029	0.06069246436
0.06966292135	0.06876404494	0.06921348315	0.07415730337	0.06606741573	0.07146067416	0.05078651685	0.05573033708	0.04988764045	0.04314606742	0.04898876404	0.05393258427	0.06471910112	0.07325842697	0.07056179775	0.06966292135
